ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
4,"Asian",2017,"2017",54561,12084,"Merced County, CA","05000US06047","merced-county-ca"
4,"Asian",2017,"2017",82238,10426,"Monterey County, CA","05000US06053","monterey-county-ca"
4,"Asian",2017,"2017",107213,32628,"Napa County, CA","05000US06055","napa-county-ca"
4,"Asian",2017,"2017",85937,4425,"Orange County, CA","05000US06059","orange-county-ca"
4,"Asian",2017,"2017",117707,19806,"Placer County, CA","05000US06061","placer-county-ca"
4,"Asian",2017,"2017",78654,8548,"Riverside County, CA","05000US06065","riverside-county-ca"
4,"Asian",2017,"2017",71098,5806,"Sacramento County, CA","05000US06067","sacramento-county-ca"
4,"Asian",2017,"2017",76239,7428,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
4,"Asian",2017,"2017",95631,4927,"San Diego County, CA","05000US06073","san-diego-county-ca"
4,"Asian",2017,"2017",93021,6620,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
4,"Asian",2017,"2017",69197,11469,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
4,"Asian",2017,"2017",74245,18127,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
4,"Asian",2017,"2017",127950,7983,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
4,"Asian",2017,"2017",85844,20052,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
4,"Asian",2017,"2017",141946,5420,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
4,"Asian",2017,"2017",75917,24824,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
4,"Asian",2017,"2017",65094,35549,"Shasta County, CA","05000US06089","shasta-county-ca"
4,"Asian",2017,"2017",89960,7563.000000000001,"Solano County, CA","05000US06095","solano-county-ca"
4,"Asian",2017,"2017",72696,15303,"Sonoma County, CA","05000US06097","sonoma-county-ca"
4,"Asian",2017,"2017",64723,12300,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
4,"Asian",2017,"2017",61146,17031,"Sutter County, CA","05000US06101","sutter-county-ca"
4,"Asian",2017,"2017",90553,45159,"Tulare County, CA","05000US06107","tulare-county-ca"
4,"Asian",2017,"2017",100713,11556,"Ventura County, CA","05000US06111","ventura-county-ca"
4,"Asian",2017,"2017",65067,24404,"Yolo County, CA","05000US06113","yolo-county-ca"
4,"Asian",2017,"2017",72620,37541,"Yuba County, CA","05000US06115","yuba-county-ca"
5,"Pacific Islander",2017,"2017",92646,26804,"Alameda County, CA","05000US06001","alameda-county-ca"
5,"Pacific Islander",2017,"2017",115212,86422,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
5,"Pacific Islander",2017,"2017",19827,17455,"Fresno County, CA","05000US06019","fresno-county-ca"
5,"Pacific Islander",2017,"2017",93707,61841.99999999999,"Kern County, CA","05000US06029","kern-county-ca"
5,"Pacific Islander",2017,"2017",70013,15048,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
5,"Pacific Islander",2017,"2017",61957,61296,"Monterey County, CA","05000US06053","monterey-county-ca"
5,"Pacific Islander",2017,"2017",92801,39242,"Orange County, CA","05000US06059","orange-county-ca"
5,"Pacific Islander",2017,"2017",77816,28786.999999999996,"Riverside County, CA","05000US06065","riverside-county-ca"
5,"Pacific Islander",2017,"2017",60833,12531,"Sacramento County, CA","05000US06067","sacramento-county-ca"
5,"Pacific Islander",2017,"2017",68812,31303,"San Diego County, CA","05000US06073","san-diego-county-ca"
5,"Pacific Islander",2017,"2017",73160,41593,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
5,"Pacific Islander",2017,"2017",95257,65608,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
5,"Pacific Islander",2017,"2017",84222,29912.000000000004,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
5,"Pacific Islander",2017,"2017",66499,23349,"Solano County, CA","05000US06095","solano-county-ca"
5,"Pacific Islander",2017,"2017",98543,61308,"Sonoma County, CA","05000US06097","sonoma-county-ca"
5,"Pacific Islander",2017,"2017",47153,13429,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
5,"Pacific Islander",2017,"2017",43713,13232,"Sutter County, CA","05000US06101","sutter-county-ca"
5,"Pacific Islander",2017,"2017",81281,28781,"Yolo County, CA","05000US06113","yolo-county-ca"
6,"Other",2017,"2017",72825,6518,"Alameda County, CA","05000US06001","alameda-county-ca"
6,"Other",2017,"2017",50183,14815,"Butte County, CA","05000US06007","butte-county-ca"
6,"Other",2017,"2017",63931,7381.000000000001,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
6,"Other",2017,"2017",50643,9385,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
6,"Other",2017,"2017",42237,2835,"Fresno County, CA","05000US06019","fresno-county-ca"
6,"Other",2017,"2017",44052,24252,"Humboldt County, CA","05000US06023","humboldt-county-ca"
6,"Other",2017,"2017",41828,3599,"Imperial County, CA","05000US06025","imperial-county-ca"
6,"Other",2017,"2017",47618,5490,"Kern County, CA","05000US06029","kern-county-ca"
6,"Other",2017,"2017",39710,14448.999999999998,"Kings County, CA","05000US06031","kings-county-ca"
6,"Other",2017,"2017",61393,41897,"Lake County, CA","05000US06033","lake-county-ca"
6,"Other",2017,"2017",51800,829,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
6,"Other",2017,"2017",43514,5019,"Madera County, CA","05000US06039","madera-county-ca"
6,"Other",2017,"2017",58981,12594,"Marin County, CA","05000US06041","marin-county-ca"
6,"Other",2017,"2017",47984,25927,"Mendocino County, CA","05000US06045","mendocino-county-ca"
6,"Other",2017,"2017",41172,2748,"Merced County, CA","05000US06047","merced-county-ca"
6,"Other",2017,"2017",52673,3079,"Monterey County, CA","05000US06053","monterey-county-ca"
6,"Other",2017,"2017",68485,12676,"Napa County, CA","05000US06055","napa-county-ca"
6,"Other",2017,"2017",60705,4762,"Orange County, CA","05000US06059","orange-county-ca"
6,"Other",2017,"2017",60708,24567,"Placer County, CA","05000US06061","placer-county-ca"
6,"Other",2017,"2017",53051,3283,"Riverside County, CA","05000US06065","riverside-county-ca"
6,"Other",2017,"2017",46318,3096,"Sacramento County, CA","05000US06067","sacramento-county-ca"
6,"Other",2017,"2017",55497,3010,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
6,"Other",2017,"2017",59055,4624,"San Diego County, CA","05000US06073","san-diego-county-ca"
6,"Other",2017,"2017",67467,10581,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
6,"Other",2017,"2017",45206,6342,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
6,"Other",2017,"2017",47582,3347,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
6,"Other",2017,"2017",69797,9401,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
6,"Other",2017,"2017",52781,13782,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
6,"Other",2017,"2017",68478,6441,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
6,"Other",2017,"2017",57026,9527,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
6,"Other",2017,"2017",45902,13670.000000000002,"Shasta County, CA","05000US06089","shasta-county-ca"
6,"Other",2017,"2017",64375,9507,"Solano County, CA","05000US06095","solano-county-ca"
6,"Other",2017,"2017",66606,8437,"Sonoma County, CA","05000US06097","sonoma-county-ca"
6,"Other",2017,"2017",40801,4508,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
6,"Other",2017,"2017",61938,19089,"Sutter County, CA","05000US06101","sutter-county-ca"
6,"Other",2017,"2017",43781,11236,"Tulare County, CA","05000US06107","tulare-county-ca"
6,"Other",2017,"2017",65288,6126,"Ventura County, CA","05000US06111","ventura-county-ca"
6,"Other",2017,"2017",58086,11796,"Yolo County, CA","05000US06113","yolo-county-ca"
7,"Two Or More",2017,"2017",100232,13313,"Alameda County, CA","05000US06001","alameda-county-ca"
7,"Two Or More",2017,"2017",42102,8268,"Butte County, CA","05000US06007","butte-county-ca"
7,"Two Or More",2017,"2017",78195,11604,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
7,"Two Or More",2017,"2017",52443,33643,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
7,"Two Or More",2017,"2017",50078,5065,"Fresno County, CA","05000US06019","fresno-county-ca"
7,"Two Or More",2017,"2017",38726,15784.000000000002,"Humboldt County, CA","05000US06023","humboldt-county-ca"
7,"Two Or More",2017,"2017",44875,40846,"Imperial County, CA","05000US06025","imperial-county-ca"
7,"Two Or More",2017,"2017",52078,14199.000000000002,"Kern County, CA","05000US06029","kern-county-ca"
7,"Two Or More",2017,"2017",80268,36340,"Kings County, CA","05000US06031","kings-county-ca"
7,"Two Or More",2017,"2017",43639,31750,"Lake County, CA","05000US06033","lake-county-ca"
7,"Two Or More",2017,"2017",71966,4314,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
7,"Two Or More",2017,"2017",70730,59262,"Marin County, CA","05000US06041","marin-county-ca"
7,"Two Or More",2017,"2017",38582,10032,"Mendocino County, CA","05000US06045","mendocino-county-ca"
7,"Two Or More",2017,"2017",30828,17259,"Merced County, CA","05000US06047","merced-county-ca"
7,"Two Or More",2017,"2017",85923,4394,"Monterey County, CA","05000US06053","monterey-county-ca"
7,"Two Or More",2017,"2017",66176,29843.000000000004,"Napa County, CA","05000US06055","napa-county-ca"
7,"Two Or More",2017,"2017",91490,29832.000000000004,"Nevada County, CA","05000US06057","nevada-county-ca"
7,"Two Or More",2017,"2017",87292,14542,"Orange County, CA","05000US06059","orange-county-ca"
7,"Two Or More",2017,"2017",80291,20403,"Placer County, CA","05000US06061","placer-county-ca"
7,"Two Or More",2017,"2017",70116,10757,"Riverside County, CA","05000US06065","riverside-county-ca"
7,"Two Or More",2017,"2017",54876,7533.000000000001,"Sacramento County, CA","05000US06067","sacramento-county-ca"
7,"Two Or More",2017,"2017",53795,5984,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
7,"Two Or More",2017,"2017",73940,4515,"San Diego County, CA","05000US06073","san-diego-county-ca"
7,"Two Or More",2017,"2017",125501,18482,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
7,"Two Or More",2017,"2017",55672,7021,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
7,"Two Or More",2017,"2017",54938,42839,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
7,"Two Or More",2017,"2017",110352,30280,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
7,"Two Or More",2017,"2017",72584,29911,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
7,"Two Or More",2017,"2017",109001,16463,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
7,"Two Or More",2017,"2017",74282,69566,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
7,"Two Or More",2017,"2017",73938,29126.999999999996,"Shasta County, CA","05000US06089","shasta-county-ca"
7,"Two Or More",2017,"2017",83889,22998,"Solano County, CA","05000US06095","solano-county-ca"
7,"Two Or More",2017,"2017",80801,7313.999999999999,"Sonoma County, CA","05000US06097","sonoma-county-ca"
7,"Two Or More",2017,"2017",53258,14437,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
7,"Two Or More",2017,"2017",61448,21236,"Sutter County, CA","05000US06101","sutter-county-ca"
7,"Two Or More",2017,"2017",70014,23437,"Tulare County, CA","05000US06107","tulare-county-ca"
7,"Two Or More",2017,"2017",87303,16237.000000000002,"Ventura County, CA","05000US06111","ventura-county-ca"
7,"Two Or More",2017,"2017",66748,25682,"Yolo County, CA","05000US06113","yolo-county-ca"
7,"Two Or More",2017,"2017",68111,37106,"Yuba County, CA","05000US06115","yuba-county-ca"
8,"White Non-Hispanic",2017,"2017",108188,4803,"Alameda County, CA","05000US06001","alameda-county-ca"
8,"White Non-Hispanic",2017,"2017",51735,3379.0000000000005,"Butte County, CA","05000US06007","butte-county-ca"
8,"White Non-Hispanic",2017,"2017",106649,4097,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
8,"White Non-Hispanic",2017,"2017",77270,7418,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
8,"White Non-Hispanic",2017,"2017",69482,3499,"Fresno County, CA","05000US06019","fresno-county-ca"
8,"White Non-Hispanic",2017,"2017",49694,7266.999999999999,"Humboldt County, CA","05000US06023","humboldt-county-ca"
8,"White Non-Hispanic",2017,"2017",77889,12203,"Imperial County, CA","05000US06025","imperial-county-ca"
8,"White Non-Hispanic",2017,"2017",60267,3196,"Kern County, CA","05000US06029","kern-county-ca"
8,"White Non-Hispanic",2017,"2017",79128,5310,"Kings County, CA","05000US06031","kings-county-ca"
8,"White Non-Hispanic",2017,"2017",49883,3653.0000000000005,"Lake County, CA","05000US06033","lake-county-ca"
8,"White Non-Hispanic",2017,"2017",83133,1748.0000000000002,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
8,"White Non-Hispanic",2017,"2017",62316,6767,"Madera County, CA","05000US06039","madera-county-ca"
8,"White Non-Hispanic",2017,"2017",120877,5940,"Marin County, CA","05000US06041","marin-county-ca"
8,"White Non-Hispanic",2017,"2017",58608,6271,"Mendocino County, CA","05000US06045","mendocino-county-ca"
8,"White Non-Hispanic",2017,"2017",58610,6323,"Merced County, CA","05000US06047","merced-county-ca"
8,"White Non-Hispanic",2017,"2017",81624,2949,"Monterey County, CA","05000US06053","monterey-county-ca"
8,"White Non-Hispanic",2017,"2017",94495,5921,"Napa County, CA","05000US06055","napa-county-ca"
8,"White Non-Hispanic",2017,"2017",67498,8391,"Nevada County, CA","05000US06057","nevada-county-ca"
8,"White Non-Hispanic",2017,"2017",98552,2069,"Orange County, CA","05000US06059","orange-county-ca"
8,"White Non-Hispanic",2017,"2017",81022,2743,"Placer County, CA","05000US06061","placer-county-ca"
8,"White Non-Hispanic",2017,"2017",72538,1905.0000000000002,"Riverside County, CA","05000US06065","riverside-county-ca"
8,"White Non-Hispanic",2017,"2017",70336,2177,"Sacramento County, CA","05000US06067","sacramento-county-ca"
8,"White Non-Hispanic",2017,"2017",64309,2512,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
8,"White Non-Hispanic",2017,"2017",86790,1647,"San Diego County, CA","05000US06073","san-diego-county-ca"
8,"White Non-Hispanic",2017,"2017",138214,4901,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
8,"White Non-Hispanic",2017,"2017",72432,4601,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
8,"White Non-Hispanic",2017,"2017",75607,5056,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
8,"White Non-Hispanic",2017,"2017",133640,5434,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
8,"White Non-Hispanic",2017,"2017",86651,4940,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
8,"White Non-Hispanic",2017,"2017",127805,4235,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
8,"White Non-Hispanic",2017,"2017",91434,6054,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
8,"White Non-Hispanic",2017,"2017",54461,5356,"Shasta County, CA","05000US06089","shasta-county-ca"
8,"White Non-Hispanic",2017,"2017",85289,5676,"Solano County, CA","05000US06095","solano-county-ca"
8,"White Non-Hispanic",2017,"2017",83530,3972.0000000000005,"Sonoma County, CA","05000US06097","sonoma-county-ca"
8,"White Non-Hispanic",2017,"2017",64980,2853,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
8,"White Non-Hispanic",2017,"2017",62212,11480,"Sutter County, CA","05000US06101","sutter-county-ca"
8,"White Non-Hispanic",2017,"2017",59220,7013,"Tulare County, CA","05000US06107","tulare-county-ca"
8,"White Non-Hispanic",2017,"2017",91662,2511,"Ventura County, CA","05000US06111","ventura-county-ca"
8,"White Non-Hispanic",2017,"2017",81766,7004,"Yolo County, CA","05000US06113","yolo-county-ca"
8,"White Non-Hispanic",2017,"2017",63130,8378,"Yuba County, CA","05000US06115","yuba-county-ca"
9,"Hispanic",2017,"2017",76738,2723,"Alameda County, CA","05000US06001","alameda-county-ca"
9,"Hispanic",2017,"2017",42006,4956,"Butte County, CA","05000US06007","butte-county-ca"
9,"Hispanic",2017,"2017",70367,4211,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
9,"Hispanic",2017,"2017",83875,34937,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
9,"Hispanic",2017,"2017",42057,1654,"Fresno County, CA","05000US06019","fresno-county-ca"
9,"Hispanic",2017,"2017",42146,13237,"Humboldt County, CA","05000US06023","humboldt-county-ca"
9,"Hispanic",2017,"2017",44132,3751,"Imperial County, CA","05000US06025","imperial-county-ca"
9,"Hispanic",2017,"2017",42142,2158,"Kern County, CA","05000US06029","kern-county-ca"
9,"Hispanic",2017,"2017",42037,6144,"Kings County, CA","05000US06031","kings-county-ca"
9,"Hispanic",2017,"2017",63110,16122,"Lake County, CA","05000US06033","lake-county-ca"
9,"Hispanic",2017,"2017",54013,811,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
9,"Hispanic",2017,"2017",44312,3526.0000000000005,"Madera County, CA","05000US06039","madera-county-ca"
9,"Hispanic",2017,"2017",66339,17244,"Marin County, CA","05000US06041","marin-county-ca"
9,"Hispanic",2017,"2017",46279,9485,"Mendocino County, CA","05000US06045","mendocino-county-ca"
9,"Hispanic",2017,"2017",41665,1771,"Merced County, CA","05000US06047","merced-county-ca"
9,"Hispanic",2017,"2017",58051,4503,"Monterey County, CA","05000US06053","monterey-county-ca"
9,"Hispanic",2017,"2017",70784,8806,"Napa County, CA","05000US06055","napa-county-ca"
9,"Hispanic",2017,"2017",40215,11020,"Nevada County, CA","05000US06057","nevada-county-ca"
9,"Hispanic",2017,"2017",66541,1949.9999999999998,"Orange County, CA","05000US06059","orange-county-ca"
9,"Hispanic",2017,"2017",70331,6749,"Placer County, CA","05000US06061","placer-county-ca"
9,"Hispanic",2017,"2017",54834,2121,"Riverside County, CA","05000US06065","riverside-county-ca"
9,"Hispanic",2017,"2017",55533,2429,"Sacramento County, CA","05000US06067","sacramento-county-ca"
9,"Hispanic",2017,"2017",57902,2092,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
9,"Hispanic",2017,"2017",57334,2077,"San Diego County, CA","05000US06073","san-diego-county-ca"
9,"Hispanic",2017,"2017",81071,8186.000000000001,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
9,"Hispanic",2017,"2017",51916,2042,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
9,"Hispanic",2017,"2017",61077,9000,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
9,"Hispanic",2017,"2017",75435,4639,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
9,"Hispanic",2017,"2017",53624,4271,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
9,"Hispanic",2017,"2017",74767,4471,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
9,"Hispanic",2017,"2017",57027,6702,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
9,"Hispanic",2017,"2017",38945,15563,"Shasta County, CA","05000US06089","shasta-county-ca"
9,"Hispanic",2017,"2017",65129,7398,"Solano County, CA","05000US06095","solano-county-ca"
9,"Hispanic",2017,"2017",72208,8517,"Sonoma County, CA","05000US06097","sonoma-county-ca"
9,"Hispanic",2017,"2017",52100,3584,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
9,"Hispanic",2017,"2017",46752,6663,"Sutter County, CA","05000US06101","sutter-county-ca"
9,"Hispanic",2017,"2017",38454,4156,"Tulare County, CA","05000US06107","tulare-county-ca"
9,"Hispanic",2017,"2017",67669,4480,"Ventura County, CA","05000US06111","ventura-county-ca"
9,"Hispanic",2017,"2017",50227,4602,"Yolo County, CA","05000US06113","yolo-county-ca"
9,"Hispanic",2017,"2017",51617,20547,"Yuba County, CA","05000US06115","yuba-county-ca"
0,"Total",2016,"2016",89979,1905.0000000000002,"Alameda County, CA","05000US06001","alameda-county-ca"
0,"Total",2016,"2016",45177,3767.9999999999995,"Butte County, CA","05000US06007","butte-county-ca"
0,"Total",2016,"2016",91045,1609,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
0,"Total",2016,"2016",75772,4846,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
0,"Total",2016,"2016",48715,2081,"Fresno County, CA","05000US06019","fresno-county-ca"
0,"Total",2016,"2016",43130,2715,"Humboldt County, CA","05000US06023","humboldt-county-ca"
0,"Total",2016,"2016",49095,6911,"Imperial County, CA","05000US06025","imperial-county-ca"
0,"Total",2016,"2016",49903,1490,"Kern County, CA","05000US06029","kern-county-ca"
0,"Total",2016,"2016",53234,4518,"Kings County, CA","05000US06031","kings-county-ca"
0,"Total",2016,"2016",42029,5116,"Lake County, CA","05000US06033","lake-county-ca"
0,"Total",2016,"2016",61338,427,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
0,"Total",2016,"2016",51657,5660,"Madera County, CA","05000US06039","madera-county-ca"
0,"Total",2016,"2016",103845,6102,"Marin County, CA","05000US06041","marin-county-ca"
0,"Total",2016,"2016",43809,4761,"Mendocino County, CA","05000US06045","mendocino-county-ca"
0,"Total",2016,"2016",47739,3931.0000000000005,"Merced County, CA","05000US06047","merced-county-ca"
0,"Total",2016,"2016",63876,3277,"Monterey County, CA","05000US06053","monterey-county-ca"
0,"Total",2016,"2016",75077,8742,"Napa County, CA","05000US06055","napa-county-ca"
0,"Total",2016,"2016",59022,5577,"Nevada County, CA","05000US06057","nevada-county-ca"
0,"Total",2016,"2016",81837,1290,"Orange County, CA","05000US06059","orange-county-ca"
0,"Total",2016,"2016",85426,3899,"Placer County, CA","05000US06061","placer-county-ca"
0,"Total",2016,"2016",60134,1342,"Riverside County, CA","05000US06065","riverside-county-ca"
0,"Total",2016,"2016",59780,1528,"Sacramento County, CA","05000US06067","sacramento-county-ca"
0,"Total",2016,"2016",56337,1199,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
0,"Total",2016,"2016",70824,995,"San Diego County, CA","05000US06073","san-diego-county-ca"
0,"Total",2016,"2016",103801,3580,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
0,"Total",2016,"2016",59518,2002.9999999999998,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
0,"Total",2016,"2016",70564,2814,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
0,"Total",2016,"2016",108627,5154,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
0,"Total",2016,"2016",67436,3312,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
0,"Total",2016,"2016",111069,1800,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
0,"Total",2016,"2016",77613,3780,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
0,"Total",2016,"2016",46724,2821,"Shasta County, CA","05000US06089","shasta-county-ca"
0,"Total",2016,"2016",73900,3323,"Solano County, CA","05000US06095","solano-county-ca"
0,"Total",2016,"2016",73929,2470,"Sonoma County, CA","05000US06097","sonoma-county-ca"
0,"Total",2016,"2016",54305,2381,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
0,"Total",2016,"2016",51397,3764.0000000000005,"Sutter County, CA","05000US06101","sutter-county-ca"
0,"Total",2016,"2016",45881,1589,"Tulare County, CA","05000US06107","tulare-county-ca"
0,"Total",2016,"2016",80135,2823,"Ventura County, CA","05000US06111","ventura-county-ca"
0,"Total",2016,"2016",64904,4304,"Yolo County, CA","05000US06113","yolo-county-ca"
0,"Total",2016,"2016",49259,6758.000000000001,"Yuba County, CA","05000US06115","yuba-county-ca"
1,"White",2016,"2016",100685,1949,"Alameda County, CA","05000US06001","alameda-county-ca"
1,"White",2016,"2016",46436,4276,"Butte County, CA","05000US06007","butte-county-ca"
1,"White",2016,"2016",96604,3119,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
1,"White",2016,"2016",74837,5520,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
1,"White",2016,"2016",52442,2409,"Fresno County, CA","05000US06019","fresno-county-ca"
1,"White",2016,"2016",44718,3379.0000000000005,"Humboldt County, CA","05000US06023","humboldt-county-ca"
1,"White",2016,"2016",50055,8646,"Imperial County, CA","05000US06025","imperial-county-ca"
1,"White",2016,"2016",51050,1369,"Kern County, CA","05000US06029","kern-county-ca"
1,"White",2016,"2016",55715,6466,"Kings County, CA","05000US06031","kings-county-ca"
1,"White",2016,"2016",47020,6023,"Lake County, CA","05000US06033","lake-county-ca"
1,"White",2016,"2016",68664,1059,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
1,"White",2016,"2016",56375,7986.999999999999,"Madera County, CA","05000US06039","madera-county-ca"
1,"White",2016,"2016",116104,8511,"Marin County, CA","05000US06041","marin-county-ca"
1,"White",2016,"2016",46639,4931,"Mendocino County, CA","05000US06045","mendocino-county-ca"
1,"White",2016,"2016",55416,3544.9999999999995,"Merced County, CA","05000US06047","merced-county-ca"
1,"White",2016,"2016",70061,4310,"Monterey County, CA","05000US06053","monterey-county-ca"
1,"White",2016,"2016",73569,6600,"Napa County, CA","05000US06055","napa-county-ca"
1,"White",2016,"2016",58234,5449,"Nevada County, CA","05000US06057","nevada-county-ca"
1,"White",2016,"2016",84920,2072,"Orange County, CA","05000US06059","orange-county-ca"
1,"White",2016,"2016",84871,4179,"Placer County, CA","05000US06061","placer-county-ca"
1,"White",2016,"2016",61860,1441,"Riverside County, CA","05000US06065","riverside-county-ca"
1,"White",2016,"2016",63582,2217,"Sacramento County, CA","05000US06067","sacramento-county-ca"
1,"White",2016,"2016",58122,2030,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
1,"White",2016,"2016",72385,1318,"San Diego County, CA","05000US06073","san-diego-county-ca"
1,"White",2016,"2016",126729,4985,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
1,"White",2016,"2016",61697,1666,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
1,"White",2016,"2016",71354,2496,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
1,"White",2016,"2016",116451,5022,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
1,"White",2016,"2016",70765,2511,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
1,"White",2016,"2016",112543,3081,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
1,"White",2016,"2016",80881,4897,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
1,"White",2016,"2016",47236,3165,"Shasta County, CA","05000US06089","shasta-county-ca"
1,"White",2016,"2016",76598,3583,"Solano County, CA","05000US06095","solano-county-ca"
1,"White",2016,"2016",75748,2758,"Sonoma County, CA","05000US06097","sonoma-county-ca"
1,"White",2016,"2016",55360,2628,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
1,"White",2016,"2016",54592,5920,"Sutter County, CA","05000US06101","sutter-county-ca"
1,"White",2016,"2016",47629,1966,"Tulare County, CA","05000US06107","tulare-county-ca"
1,"White",2016,"2016",79290,3726,"Ventura County, CA","05000US06111","ventura-county-ca"
1,"White",2016,"2016",68631,3912,"Yolo County, CA","05000US06113","yolo-county-ca"
1,"White",2016,"2016",48022,5845,"Yuba County, CA","05000US06115","yuba-county-ca"
2,"Black",2016,"2016",46554,3241,"Alameda County, CA","05000US06001","alameda-county-ca"
2,"Black",2016,"2016",30420,6378,"Butte County, CA","05000US06007","butte-county-ca"
2,"Black",2016,"2016",61243,9996,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
2,"Black",2016,"2016",29203,6881,"Fresno County, CA","05000US06019","fresno-county-ca"
2,"Black",2016,"2016",40925,13297,"Imperial County, CA","05000US06025","imperial-county-ca"
